paper_id,source_record_id,reading_tier,case_id,condition_id,time_or_stage,spatial_location,parameter_group,parameter_name,reported_value,reported_unit,normalized_value,normalized_unit,value_status,definition,source_location,source_type,extraction_status,verification_status,notes,parameter_record_id,context_id,parameter_role,parameter_context,reference_frame,state_qualifier,event_id,interval_id,history_id,ratio_id,dimensionless_definition_id,process_relation_id,source_locator_id,sign_convention,missing_reason,schema_version
D010,D-RDE-05,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D010-0001,CTX-D010-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D010-0001,,,1.1
D010,D-RDE-05,tier2,CORE,CORE,,,study_context,application_context,Simulation of liquid droplets combustion in a rotating detonation engine,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D010-0002,CTX-D010-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D010-0001,,,1.1
D010,D-RDE-05,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,The liquid properties show minimal variation in the azimuthal direction along the detonation wave.,,,,reported,The liquid properties show minimal variation in the azimuthal direction along the detonation wave.,"PDF p.8, 4. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D010-0003,CTX-D010-CORE-CORE,simulated_output,RDE/detonation application,,,,,HIST-D010-001,,,PROC-D010-001,LOC-D010-0002,,,1.1
D010,D-RDE-05,tier2,CORE,CORE,,,droplet_initial,droplet_diameter_initial,20,um,2e-05,m,reported,"Based on this, for the currently injected 20 μm droplets, τdrop /τcycle ≈ 2 .","PDF p.7, 3. Results and discussion",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D010-0004,CTX-D010-CORE-CORE,initial_condition,chapter_core,,,,,,,,,LOC-D010-0003,,,1.1
D011,D-RDE-06,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D011-0001,CTX-D011-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D011-0001,,,1.1
D011,D-RDE-06,tier2,CORE,CORE,,,study_context,application_context,Effects of droplet evaporation on the flow field of hydrogen-enhanced rotating detonation engines with liquid kerosene,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D011-0002,CTX-D011-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D011-0001,,,1.1
D011,D-RDE-06,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,The hydrogen addition is implemented for combustion enhancement of the liquid kerosene and helps to ignite and achieve a self- sustained two-phase rotating detonation wave (RDW).,,,,reported,The hydrogen addition is implemented for combustion enhancement of the liquid kerosene and helps to ignite and achieve a self- sustained two-phase rotating detonation wave (RDW).,"PDF p.1, abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D011-0003,CTX-D011-CORE-CORE,simulated_output,RDE/detonation application,,,,,HIST-D011-001,,,PROC-D011-001,LOC-D011-0001,,,1.1
D013,D-RDE-08,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D013-0001,CTX-D013-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D013-0001,,,1.1
D013,D-RDE-08,tier2,CORE,CORE,,,study_context,application_context,Effects of the droplet size and engine size on two-phase kerosene/air rotating detonation engines in flight operation conditions,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D013-0002,CTX-D013-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D013-0001,,,1.1
D013,D-RDE-08,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,"When the 20 μ m and 30 μ m droplets are adopted, the rotating detonation waves tend to be divided into two layers and form the λ -shaped shock structure.",,,,reported,"When the 20 μ m and 30 μ m droplets are adopted, the rotating detonation waves tend to be divided into two layers and form the λ -shaped shock structure.","PDF p.10, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D013-0003,CTX-D013-CORE-CORE,simulated_output,RDE/detonation application,,,,,HIST-D013-001,,,PROC-D013-001,LOC-D013-0002,,,1.1
D014,D-RDE-09,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D014-0001,CTX-D014-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D014-0001,,,1.1
D014,D-RDE-09,tier2,CORE,CORE,,,study_context,application_context,Characterization of droplet kinematics and spatial distribution in a two-phase ethanol-fueled rotating detonation flow field,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D014-0002,CTX-D014-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D014-0001,,,1.1
D014,D-RDE-09,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,"Droplets close to the detonation wave undergo rapid evaporation and experience temperature spikes, while those further downstream encounter gradual temperature increases and slower evaporation rates.",,,,reported,"Droplets close to the detonation wave undergo rapid evaporation and experience temperature spikes, while those further downstream encounter gradual temperature increases and slower evaporation rates.","PDF p.10, 4. Conclusion",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D014-0003,CTX-D014-CORE-CORE,simulated_output,RDE/detonation application,,,,,HIST-D014-001,,,PROC-D014-001,LOC-D014-0002,,,1.1
D015,D-RDE-10,tier2,CORE,CORE,,,study_context,study_type,experimental,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D015-0001,CTX-D015-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D015-0001,,,1.1
D015,D-RDE-10,tier2,CORE,CORE,,,study_context,application_context,Effect of spray characteristics on the dynamic characteristics and mode distribution pattern of kerosene/air detonation,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D015-0002,CTX-D015-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D015-0001,,,1.1
D015,D-RDE-10,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,This study conducted experimental study of kerosene/air two-phase rotating detonation.,,,,reported,This study conducted experimental study of kerosene/air two-phase rotating detonation.,"PDF p.16, 7. Conclusion",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D015-0003,CTX-D015-CORE-CORE,measured_output,RDE/detonation application,,,,,HIST-D015-001,,,PROC-D015-001,LOC-D015-0002,,,1.1
D016,D-DW-01,tier2,CORE,CORE,,,study_context,study_type,experimental,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D016-0001,CTX-D016-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D016-0001,,,1.1
D016,D-DW-01,tier2,CORE,CORE,,,study_context,application_context,Breakup characteristics of droplets induced bydetonation waves under different diametersand Mach numbers,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D016-0002,CTX-D016-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D016-0001,,,1.1
D016,D-DW-01,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,The breakup dynamics of water droplets induced by detonation waves under varying diameters and Mach numbers were experimentally investi- gated in the present study.,,,,reported,The breakup dynamics of water droplets induced by detonation waves under varying diameters and Mach numbers were experimentally investi- gated in the present study.,"PDF p.2, ABSTRACT",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D016-0003,CTX-D016-CORE-CORE,measured_output,RDE/detonation application,,,,,HIST-D016-001,,,PROC-D016-001,LOC-D016-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,study_context,study_type,experimental,,,,reported,RCEM optical experiment.,"PDF p.1, Abstract",text,complete,verified,Primary experiment.,PAR-A007-0001,CTX-A007-A007-RCEM-A007-RCEM,classification,,,,,,,,,,LOC-A007-0001,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,study_context,geometry_type,200 mm bore RCEM; 14 dm3 cylinder volume,,,,reported,Test-facility geometry.,"PDF p.2, Table 1",table,complete,verified,Composite descriptive geometry retained verbatim.,PAR-A007-0002,CTX-A007-A007-RCEM-A007-RCEM,experimental_control,,,,,,,,,,LOC-A007-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,ambient_conditions,ambient_pressure,75 +/- 1.5,bar,7500000 +/- 150000,Pa,reported,Combustion-chamber pressure at TDC.,"PDF p.2, Table 1",table,complete,verified,Pressure basis not stated; retained without absolute/gauge inference.,PAR-A007-0003,CTX-A007-A007-RCEM-A007-RCEM,operating_condition,RCEM_TDC,,,,,,,,,LOC-A007-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,ambient_conditions,ambient_temperature,780 +/- 4,K,780 +/- 4,K,reported,Combustion-chamber temperature at TDC.,"PDF p.2, Table 1",table,complete,verified,Reported uncertainty retained.,PAR-A007-0004,CTX-A007-A007-RCEM-A007-RCEM,operating_condition,RCEM_TDC,,,,,,,,,LOC-A007-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,injection_conditions,injection_pressure,2000,bar,200000000,Pa,reported,Diesel injection pressure; basis not specified.,"PDF p.2, Table 1",table,complete,verified,No absolute/gauge assumption.,PAR-A007-0005,CTX-A007-A007-RCEM-A007-RCEM,operating_condition,diesel_pilot,,,,,,,,,LOC-A007-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,injection_conditions,injection_pressure,330,bar,33000000,Pa,reported,Natural-gas injection pressure; basis not specified.,"PDF p.2, Table 1",table,complete,verified,No NPR derived.,PAR-A007-0006,CTX-A007-A007-RCEM-A007-RCEM,operating_condition,natural_gas,,,,,,,,,LOC-A007-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,injection_conditions,injection_duration,395,us,0.000395,s,reported,Diesel injection duration.,"PDF p.2, Table 1",table,complete,verified,,PAR-A007-0007,CTX-A007-A007-RCEM-A007-RCEM,experimental_control,diesel_pilot,,,,,,,,,LOC-A007-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,injection_conditions,injection_duration,2730,us,0.00273,s,reported,Natural-gas injection duration.,"PDF p.2, Table 1",table,complete,verified,,PAR-A007-0008,CTX-A007-A007-RCEM-A007-RCEM,experimental_control,natural_gas,,,,,,,,,LOC-A007-0002,,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,interaction_geometry,relative_injection_angle,-90 to +30,deg,,,reported,Angle between diesel-pilot and natural-gas jet axes using the paper sign convention.,"PDF p.2, Table 1",table,complete,verified,Range retained.,PAR-A007-0009,CTX-A007-A007-RCEM-A007-RCEM,experimental_control,two_jet_interaction,,,,,,,,,LOC-A007-0002,Paper-defined signed jet angle; negative values indicate intersecting configurations shown in Fig. 7.,,1.1
A007,A-NG-07,tier1,A007-RCEM,A007-RCEM,,,ignition_combustion,gas_jet_pilot_interaction,successful gas ignition possible below +25 deg between diverging jets; strong overlap can inhibit pilot ignition,,,,reported,Observed operability boundary and interaction effect.,"PDF pp.7-8, Conclusions",text,complete,verified,Boundary is configuration-specific.,PAR-A007-0010,CTX-A007-A007-RCEM-A007-RCEM,measured_output,two_jet_interaction,,,,,,,,,LOC-A007-0007,,,1.1
B021,B-E-01,tier1,B021-NPR,B021-NPR,,,study_context,study_type,numerical,,,,reported,RANS/URANS study.,"PDF p.1, Abstract",text,complete,verified,Primary simulation evidence.,PAR-B021-0001,CTX-B021-B021-NPR-B021-NPR,classification,,,,,,,,,,LOC-B021-0001,,,1.1
B021,B-E-01,tier1,B021-NPR,B021-NPR,,,injection_conditions,stagnation_pressure,10,bar,1000000,Pa,reported,Total pressure imposed at plenum inlet.,"PDF p.4, numerical boundary conditions",text,complete,verified,Total pressure explicitly stated.,PAR-B021-0002,CTX-B021-B021-NPR-B021-NPR,boundary_condition,plenum_inlet,,,,,,,,,LOC-B021-0002,,,1.1
B021,B-E-01,tier1,B021-NPR10,B021-NPR10,,,ambient_conditions,ambient_pressure,1,bar,100000,Pa,reported,Uniform static outlet pressure in validation case.,"PDF p.4, numerical boundary conditions",text,complete,verified,Static pressure.,PAR-B021-0003,CTX-B021-B021-NPR10-B021-NPR10,boundary_condition,discharge_chamber,,,,,,,,,LOC-B021-0002,,,1.1
B021,B-E-01,tier1,B021-NPR10,B021-NPR10,,,jet_global,NPR_reported,10,1,10,1,reported,Plenum total pressure divided by discharge-chamber static pressure.,"PDF p.7, Fig. 10",text,complete,verified,Contextual NPR.,PAR-B021-0004,CTX-B021-B021-NPR10-B021-NPR10,experimental_control,underexpanded_hydrogen_jet,,,,,,RATIO-B021-001,,,LOC-B021-0003,,,1.1
